data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_UiD,rating
397,616,0,397,"[1252, 1088, 1925, 6551, 2100, 4851, 5278, 2319, 4612, 2540, 3372]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]"
398,616,1,398,"[1088, 1925, 6551, 2100, 4851, 5278, 2319, 4612, 2540, 3372]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 1]"
399,616,2,399,"[1925, 6551, 2100, 4851, 5278, 2319, 4612, 2540, 3372]","[1, 0, 1, 0, 0, 0, 1, 0, 1]"
400,616,3,400,"[6551, 2100, 4851, 5278, 2319, 4612, 2540, 3372]","[0, 1, 0, 0, 0, 1, 0, 1]"
401,616,4,401,"[2100, 4851, 5278, 2319, 4612, 2540, 3372]","[1, 0, 0, 0, 1, 0, 1]"
402,616,5,402,"[4851, 5278, 2319, 4612, 2540, 3372]","[0, 0, 0, 1, 0, 1]"
403,616,7,403,"[2319, 4612, 2540, 3372]","[0, 1, 0, 1]"
404,616,8,404,"[4612, 2540, 3372]","[1, 0, 1]"
405,616,9,405,"[2540, 3372]","[0, 1]"
406,619,0,406,"[5366, 6133, 5270, 3236, 3244, 4939, 1129, 1131, 1562]","[1, 1, 1, 1, 1, 0, 1, 1, 1]"
407,619,2,407,"[5270, 3236, 3244, 4939, 1129, 1131, 1562]","[1, 1, 1, 0, 1, 1, 1]"
408,619,3,408,"[3236, 3244, 4939, 1129, 1131, 1562]","[1, 1, 0, 1, 1, 1]"
409,619,4,409,"[3244, 4939, 1129, 1131, 1562]","[1, 0, 1, 1, 1]"
410,619,6,410,"[1129, 1131, 1562]","[1, 1, 1]"
411,619,7,411,"[1131, 1562]","[1, 1]"
412,619,8,412,[1562],[1]
413,620,0,413,"[46, 5332, 600, 6391, 5307, 3236, 1494, 2417]","[1, 1, 1, 1, 1, 1, 0, 0]"
414,620,1,414,"[5332, 600, 6391, 5307, 3236, 1494, 2417]","[1, 1, 1, 1, 1, 0, 0]"
415,620,3,415,"[6391, 5307, 3236, 1494, 2417]","[1, 1, 1, 0, 0]"
416,620,4,416,"[5307, 3236, 1494, 2417]","[1, 1, 0, 0]"
417,620,5,417,"[3236, 1494, 2417]","[1, 0, 0]"
418,620,6,418,"[1494, 2417]","[0, 0]"
419,620,7,419,[2417],[0]
420,622,0,420,"[2890, 2209, 5130, 3451, 5649, 4740, 724]","[1, 1, 0, 1, 1, 1, 0]"
421,622,1,421,"[2209, 5130, 3451, 5649, 4740, 724]","[1, 0, 1, 1, 1, 0]"
422,622,2,422,"[5130, 3451, 5649, 4740, 724]","[0, 1, 1, 1, 0]"
423,622,3,423,"[3451, 5649, 4740, 724]","[1, 1, 1, 0]"
424,622,4,424,"[5649, 4740, 724]","[1, 1, 0]"
425,622,5,425,"[4740, 724]","[1, 0]"
426,624,0,426,"[1441, 6055, 3200, 6118, 4581, 1526, 3831]","[1, 1, 0, 1, 1, 1, 1]"
427,624,1,427,"[6055, 3200, 6118, 4581, 1526, 3831]","[1, 0, 1, 1, 1, 1]"
428,624,2,428,"[3200, 6118, 4581, 1526, 3831]","[0, 1, 1, 1, 1]"
429,624,3,429,"[6118, 4581, 1526, 3831]","[1, 1, 1, 1]"
430,624,4,430,"[4581, 1526, 3831]","[1, 1, 1]"
431,624,5,431,"[1526, 3831]","[1, 1]"
432,624,6,432,[3831],[1]
433,625,0,433,"[4510, 6169, 1087, 5255, 2799, 19, 3720, 5077, 2451]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
434,625,2,434,"[1087, 5255, 2799, 19, 3720, 5077, 2451]","[1, 1, 1, 1, 1, 1, 1]"
435,625,3,435,"[5255, 2799, 19, 3720, 5077, 2451]","[1, 1, 1, 1, 1, 1]"
436,625,4,436,"[2799, 19, 3720, 5077, 2451]","[1, 1, 1, 1, 1]"
437,625,5,437,"[19, 3720, 5077, 2451]","[1, 1, 1, 1]"
438,625,6,438,"[3720, 5077, 2451]","[1, 1, 1]"
439,625,7,439,"[5077, 2451]","[1, 1]"
440,625,8,440,[2451],[1]
441,626,0,441,"[5366, 306, 2936, 4304, 62]","[1, 1, 1, 1, 1]"
442,626,1,442,"[306, 2936, 4304, 62]","[1, 1, 1, 1]"
443,626,2,443,"[2936, 4304, 62]","[1, 1, 1]"
444,626,3,444,"[4304, 62]","[1, 1]"
445,626,4,445,[62],[1]
446,627,0,446,"[1149, 6391, 2777, 3038, 6137, 1124, 4764, 2178]","[0, 1, 1, 1, 1, 1, 1, 1]"
447,627,2,447,"[2777, 3038, 6137, 1124, 4764, 2178]","[1, 1, 1, 1, 1, 1]"
448,627,4,448,"[6137, 1124, 4764, 2178]","[1, 1, 1, 1]"
449,627,5,449,"[1124, 4764, 2178]","[1, 1, 1]"
450,627,6,450,"[4764, 2178]","[1, 1]"
451,627,7,451,[2178],[1]
452,628,0,452,"[4851, 1272, 574, 1943, 5969]","[1, 1, 1, 1, 1]"
453,628,2,453,"[574, 1943, 5969]","[1, 1, 1]"
454,628,3,454,"[1943, 5969]","[1, 1]"
455,628,4,455,[5969],[1]
456,629,0,456,"[747, 4748, 605, 131, 5329]","[1, 1, 1, 1, 1]"
457,629,2,457,"[605, 131, 5329]","[1, 1, 1]"
458,629,3,458,"[131, 5329]","[1, 1]"
459,629,4,459,[5329],[1]
460,630,0,460,"[4203, 1082, 1512, 273]","[1, 1, 1, 1]"
461,630,1,461,"[1082, 1512, 273]","[1, 1, 1]"
462,630,2,462,"[1512, 273]","[1, 1]"
463,630,3,463,[273],[1]
464,632,0,464,"[3111, 1513, 2593, 5225, 3607, 943, 4086]","[1, 1, 1, 1, 1, 1, 1]"
465,632,1,465,"[1513, 2593, 5225, 3607, 943, 4086]","[1, 1, 1, 1, 1, 1]"
466,632,2,466,"[2593, 5225, 3607, 943, 4086]","[1, 1, 1, 1, 1]"
467,632,3,467,"[5225, 3607, 943, 4086]","[1, 1, 1, 1]"
468,632,4,468,"[3607, 943, 4086]","[1, 1, 1]"
469,632,5,469,"[943, 4086]","[1, 1]"
470,632,6,470,[4086],[1]
471,633,0,471,"[5549, 1082, 1074, 3529]","[1, 1, 1, 1]"
472,633,1,472,"[1082, 1074, 3529]","[1, 1, 1]"
473,633,2,473,"[1074, 3529]","[1, 1]"
474,633,3,474,[3529],[1]
475,654,0,475,"[6125, 3411, 2984, 5270, 4748, 3382]","[1, 1, 1, 1, 1, 1]"
476,654,1,476,"[3411, 2984, 5270, 4748, 3382]","[1, 1, 1, 1, 1]"
477,654,2,477,"[2984, 5270, 4748, 3382]","[1, 1, 1, 1]"
478,654,3,478,"[5270, 4748, 3382]","[1, 1, 1]"
479,654,4,479,"[4748, 3382]","[1, 1]"
480,654,5,480,[3382],[1]
481,657,0,481,"[3382, 5016, 2984, 5270]","[1, 1, 1, 1]"
482,657,1,482,"[5016, 2984, 5270]","[1, 1, 1]"
483,657,2,483,"[2984, 5270]","[1, 1]"
484,657,3,484,[5270],[1]
485,659,0,485,"[2610, 2139, 874, 1084, 4304]","[1, 1, 1, 1, 1]"
486,659,1,486,"[2139, 874, 1084, 4304]","[1, 1, 1, 1]"
487,659,2,487,"[874, 1084, 4304]","[1, 1, 1]"
488,659,3,488,"[1084, 4304]","[1, 1]"
489,659,4,489,[4304],[1]
490,661,0,490,"[6047, 4990, 6145, 2817]","[1, 1, 1, 1]"
491,661,1,491,"[4990, 6145, 2817]","[1, 1, 1]"
492,661,2,492,"[6145, 2817]","[1, 1]"
493,661,3,493,[2817],[1]
494,663,0,494,"[707, 6125, 5270, 5040, 1272]","[1, 1, 1, 1, 1]"
495,663,1,495,"[6125, 5270, 5040, 1272]","[1, 1, 1, 1]"
496,663,2,496,"[5270, 5040, 1272]","[1, 1, 1]"
497,663,3,497,"[5040, 1272]","[1, 1]"
498,663,4,498,[1272],[1]
499,664,0,499,"[3357, 4836, 5511, 4021]","[1, 1, 1, 1]"
500,664,1,500,"[4836, 5511, 4021]","[1, 1, 1]"
501,664,2,501,"[5511, 4021]","[1, 1]"
502,664,3,502,[4021],[1]
503,665,0,503,"[5511, 4085, 4021, 5270]","[1, 0, 1, 0]"
504,665,1,504,"[4085, 4021, 5270]","[0, 1, 0]"
505,665,2,505,"[4021, 5270]","[1, 0]"
506,665,3,506,[5270],[0]
507,668,0,507,"[4021, 4836, 3863, 2015]","[1, 1, 1, 1]"
508,668,1,508,"[4836, 3863, 2015]","[1, 1, 1]"
509,668,2,509,"[3863, 2015]","[1, 1]"
510,668,3,510,[2015],[1]
511,669,0,511,"[4770, 3998, 1436, 4836]","[1, 1, 1, 1]"
512,669,1,512,"[3998, 1436, 4836]","[1, 1, 1]"
513,669,2,513,"[1436, 4836]","[1, 1]"
514,669,3,514,[4836],[1]
515,671,0,515,"[4770, 4459, 5529, 5776]","[1, 1, 1, 1]"
516,671,1,516,"[4459, 5529, 5776]","[1, 1, 1]"
517,671,2,517,"[5529, 5776]","[1, 1]"
518,671,3,518,[5776],[1]
519,672,0,519,"[4459, 2940, 1006, 79, 1223]","[1, 1, 0, 0, 0]"
520,672,1,520,"[2940, 1006, 79, 1223]","[1, 0, 0, 0]"
521,672,2,521,"[1006, 79, 1223]","[0, 0, 0]"
522,674,0,522,"[949, 4203, 4155, 1082, 384]","[1, 1, 1, 1, 1]"
523,674,1,523,"[4203, 4155, 1082, 384]","[1, 1, 1, 1]"
524,674,2,524,"[4155, 1082, 384]","[1, 1, 1]"
525,674,3,525,"[1082, 384]","[1, 1]"
526,674,4,526,[384],[1]
527,681,0,527,"[1074, 5270, 874, 1272]","[1, 1, 1, 1]"
528,681,1,528,"[5270, 874, 1272]","[1, 1, 1]"
529,681,2,529,"[874, 1272]","[1, 1]"
530,681,3,530,[1272],[1]
531,710,0,531,"[5270, 707, 3826, 1272, 3281, 874, 4304]","[1, 1, 1, 1, 1, 1, 1]"
532,710,1,532,"[707, 3826, 1272, 3281, 874, 4304]","[1, 1, 1, 1, 1, 1]"
533,710,2,533,"[3826, 1272, 3281, 874, 4304]","[1, 1, 1, 1, 1]"
534,710,3,534,"[1272, 3281, 874, 4304]","[1, 1, 1, 1]"
535,710,4,535,"[3281, 874, 4304]","[1, 1, 1]"
536,710,5,536,"[874, 4304]","[1, 1]"
537,710,6,537,[4304],[1]
538,718,0,538,"[4770, 1349, 548, 4836]","[1, 1, 1, 1]"
539,718,1,539,"[1349, 548, 4836]","[1, 1, 1]"
540,718,2,540,"[548, 4836]","[1, 1]"
541,718,3,541,[4836],[1]
542,722,0,542,"[4203, 1082, 1344, 2232, 3083]","[1, 1, 1, 1, 1]"
543,722,1,543,"[1082, 1344, 2232, 3083]","[1, 1, 1, 1]"
544,722,2,544,"[1344, 2232, 3083]","[1, 1, 1]"
545,722,3,545,"[2232, 3083]","[1, 1]"
546,722,4,546,[3083],[1]
547,734,0,547,"[4851, 4085, 4203, 1272, 1494]","[0, 1, 1, 1, 1]"
548,734,1,548,"[4085, 4203, 1272, 1494]","[1, 1, 1, 1]"
549,734,2,549,"[4203, 1272, 1494]","[1, 1, 1]"
550,734,3,550,"[1272, 1494]","[1, 1]"
551,734,4,551,[1494],[1]
552,735,0,552,"[4203, 1542, 5549, 4095]","[1, 1, 1, 1]"
553,735,1,553,"[1542, 5549, 4095]","[1, 1, 1]"
554,735,2,554,"[5549, 4095]","[1, 1]"
555,735,3,555,[4095],[1]
556,736,0,556,"[4988, 1542, 400, 5549]","[1, 1, 1, 1]"
557,736,1,557,"[1542, 400, 5549]","[1, 1, 1]"
558,736,2,558,"[400, 5549]","[1, 1]"
559,736,3,559,[5549],[1]
560,737,0,560,"[1494, 1272, 4085, 3261, 5150]","[1, 1, 1, 1, 1]"
561,737,1,561,"[1272, 4085, 3261, 5150]","[1, 1, 1, 1]"
562,737,2,562,"[4085, 3261, 5150]","[1, 1, 1]"
563,737,3,563,"[3261, 5150]","[1, 1]"
564,737,4,564,[5150],[1]
565,738,0,565,"[6258, 4108, 3591, 5620, 747, 1166]","[1, 1, 1, 1, 1, 1]"
566,738,1,566,"[4108, 3591, 5620, 747, 1166]","[1, 1, 1, 1, 1]"
567,738,2,567,"[3591, 5620, 747, 1166]","[1, 1, 1, 1]"
568,738,3,568,"[5620, 747, 1166]","[1, 1, 1]"
569,738,4,569,"[747, 1166]","[1, 1]"
570,742,0,570,"[1542, 5549, 1494, 1223]","[1, 1, 1, 1]"
571,742,1,571,"[5549, 1494, 1223]","[1, 1, 1]"
572,742,2,572,"[1494, 1223]","[1, 1]"
573,742,3,573,[1223],[1]
574,762,0,574,"[4686, 3470, 2400, 1399]","[1, 1, 1, 1]"
575,762,1,575,"[3470, 2400, 1399]","[1, 1, 1]"
576,762,2,576,"[2400, 1399]","[1, 1]"
577,762,3,577,[1399],[1]
578,763,0,578,"[3215, 1115, 1355, 4056]","[1, 1, 1, 1]"
579,763,1,579,"[1115, 1355, 4056]","[1, 1, 1]"
580,763,2,580,"[1355, 4056]","[1, 1]"
581,763,3,581,[4056],[1]
582,764,0,582,"[1408, 3396, 1327, 2026]","[1, 1, 1, 1]"
583,764,1,583,"[3396, 1327, 2026]","[1, 1, 1]"
584,764,2,584,"[1327, 2026]","[1, 1]"
585,764,3,585,[2026],[1]
586,766,0,586,"[4748, 1314, 2712, 1312]","[1, 1, 1, 1]"
587,766,2,587,"[2712, 1312]","[1, 1]"
588,766,3,588,[1312],[1]
589,767,0,589,"[1517, 4634, 1171, 2764]","[1, 1, 1, 1]"
590,767,1,590,"[4634, 1171, 2764]","[1, 1, 1]"
591,767,2,591,"[1171, 2764]","[1, 1]"
592,767,3,592,[2764],[1]
593,768,0,593,"[2767, 4966, 441, 4304, 4495, 4972]","[1, 1, 0, 0, 0, 1]"
594,768,1,594,"[4966, 441, 4304, 4495, 4972]","[1, 0, 0, 0, 1]"
595,768,2,595,"[441, 4304, 4495, 4972]","[0, 0, 0, 1]"
596,768,3,596,"[4304, 4495, 4972]","[0, 0, 1]"
597,768,4,597,"[4495, 4972]","[0, 1]"
598,768,5,598,[4972],[1]
599,769,0,599,"[4966, 2666, 441, 2205, 2353]","[1, 1, 0, 0, 1]"
600,769,1,600,"[2666, 441, 2205, 2353]","[1, 0, 0, 1]"
601,769,2,601,"[441, 2205, 2353]","[0, 0, 1]"
602,769,3,602,"[2205, 2353]","[0, 1]"
603,769,4,603,[2353],[1]
604,770,1,604,"[4052, 1188, 4686]","[1, 1, 0]"
605,770,2,605,"[1188, 4686]","[1, 0]"
606,770,3,606,[4686],[0]
607,776,0,607,"[6199, 5868, 2764, 5884]","[0, 1, 1, 1]"
608,776,1,608,"[5868, 2764, 5884]","[1, 1, 1]"
609,776,2,609,"[2764, 5884]","[1, 1]"
610,776,3,610,[5884],[1]
611,777,0,611,"[6388, 2801, 2572, 2720, 5986]","[1, 1, 1, 1, 1]"
612,777,1,612,"[2801, 2572, 2720, 5986]","[1, 1, 1, 1]"
613,777,2,613,"[2572, 2720, 5986]","[1, 1, 1]"
614,777,3,614,"[2720, 5986]","[1, 1]"
615,777,4,615,[5986],[1]
616,778,0,616,"[4851, 4901, 3720, 2843, 2360]","[1, 1, 1, 1, 1]"
617,778,2,617,"[3720, 2843, 2360]","[1, 1, 1]"
618,778,3,618,"[2843, 2360]","[1, 1]"
619,779,0,619,"[5560, 1074, 1178, 5192]","[1, 0, 1, 1]"
620,779,2,620,"[1178, 5192]","[1, 1]"
621,779,3,621,[5192],[1]
622,780,0,622,"[376, 2360, 2843, 90, 6312]","[1, 1, 1, 1, 1]"
623,780,2,623,"[2843, 90, 6312]","[1, 1, 1]"
624,780,3,624,"[90, 6312]","[1, 1]"
625,780,4,625,[6312],[1]
626,781,0,626,"[1223, 4836, 3998, 4304]","[1, 1, 1, 1]"
627,781,1,627,"[4836, 3998, 4304]","[1, 1, 1]"
628,781,2,628,"[3998, 4304]","[1, 1]"
629,781,3,629,[4304],[1]
630,782,0,630,"[5270, 3998, 4836, 1577]","[0, 0, 1, 1]"
631,782,1,631,"[3998, 4836, 1577]","[0, 1, 1]"
632,782,2,632,"[4836, 1577]","[1, 1]"
633,782,3,633,[1577],[1]
634,783,0,634,"[4770, 4836, 1542, 5549]","[1, 1, 1, 1]"
635,783,1,635,"[4836, 1542, 5549]","[1, 1, 1]"
636,783,2,636,"[1542, 5549]","[1, 1]"
637,783,3,637,[5549],[1]
638,784,0,638,"[2678, 4570, 1285, 202]","[1, 1, 1, 1]"
639,784,1,639,"[4570, 1285, 202]","[1, 1, 1]"
640,784,2,640,"[1285, 202]","[1, 1]"
641,785,0,641,"[4770, 4155, 4836, 97]","[1, 1, 1, 1]"
642,785,1,642,"[4155, 4836, 97]","[1, 1, 1]"
643,785,2,643,"[4836, 97]","[1, 1]"
644,785,3,644,[97],[1]
645,786,0,645,"[3171, 3473, 5874, 4056]","[0, 1, 1, 1]"
646,786,1,646,"[3473, 5874, 4056]","[1, 1, 1]"
647,786,2,647,"[5874, 4056]","[1, 1]"
648,786,3,648,[4056],[1]
649,787,0,649,"[237, 1082, 2659, 5442]","[1, 1, 1, 1]"
650,787,1,650,"[1082, 2659, 5442]","[1, 1, 1]"
651,787,2,651,"[2659, 5442]","[1, 1]"
652,787,3,652,[5442],[1]
653,788,0,653,"[4770, 4836, 2955, 5401]","[1, 1, 1, 1]"
654,788,1,654,"[4836, 2955, 5401]","[1, 1, 1]"
655,788,2,655,"[2955, 5401]","[1, 1]"
656,788,3,656,[5401],[1]
657,790,0,657,"[4851, 4155, 1272, 3779, 2047]","[1, 1, 1, 1, 1]"
658,790,1,658,"[4155, 1272, 3779, 2047]","[1, 1, 1, 1]"
659,790,2,659,"[1272, 3779, 2047]","[1, 1, 1]"
660,790,3,660,"[3779, 2047]","[1, 1]"
661,790,4,661,[2047],[1]
662,791,0,662,"[4770, 2439, 6325, 3793]","[1, 1, 1, 1]"
663,791,1,663,"[2439, 6325, 3793]","[1, 1, 1]"
664,791,2,664,"[6325, 3793]","[1, 1]"
665,791,3,665,[3793],[1]
666,793,0,666,"[4836, 5401, 4155, 5478]","[1, 1, 1, 1]"
667,793,2,667,"[4155, 5478]","[1, 1]"
668,793,3,668,[5478],[1]
669,794,0,669,"[2174, 4155, 6101, 1837, 3445]","[1, 1, 1, 1, 1]"
670,794,2,670,"[6101, 1837, 3445]","[1, 1, 1]"
671,794,3,671,"[1837, 3445]","[1, 1]"
672,794,4,672,[3445],[1]
673,795,0,673,"[4634, 3152, 4612, 6199]","[1, 1, 1, 0]"
674,795,1,674,"[3152, 4612, 6199]","[1, 1, 0]"
675,795,2,675,"[4612, 6199]","[1, 0]"
676,795,3,676,[6199],[0]
677,796,0,677,"[4155, 4851, 6271, 4748, 2284]","[1, 1, 1, 1, 1]"
678,796,1,678,"[4851, 6271, 4748, 2284]","[1, 1, 1, 1]"
679,796,2,679,"[6271, 4748, 2284]","[1, 1, 1]"
680,796,3,680,"[4748, 2284]","[1, 1]"
681,796,4,681,[2284],[1]
682,797,0,682,"[5461, 2678, 1113, 342]","[1, 1, 1, 1]"
683,797,1,683,"[2678, 1113, 342]","[1, 1, 1]"
684,797,3,684,[342],[1]
685,798,0,685,"[4686, 4155, 5040, 4304, 4495]","[1, 1, 1, 1, 1]"
686,798,1,686,"[4155, 5040, 4304, 4495]","[1, 1, 1, 1]"
687,798,2,687,"[5040, 4304, 4495]","[1, 1, 1]"
688,798,3,688,"[4304, 4495]","[1, 1]"
689,798,4,689,[4495],[1]
690,799,0,690,"[1517, 1520, 6271, 4686]","[1, 1, 1, 1]"
691,799,1,691,"[1520, 6271, 4686]","[1, 1, 1]"
692,799,2,692,"[6271, 4686]","[1, 1]"
693,799,3,693,[4686],[1]
694,803,0,694,"[1542, 4823, 2138, 5657]","[1, 1, 1, 1]"
695,803,1,695,"[4823, 2138, 5657]","[1, 1, 1]"
696,803,2,696,"[2138, 5657]","[1, 1]"
697,803,3,697,[5657],[1]
698,804,0,698,"[1225, 1457, 2361, 4418]","[1, 1, 1, 1]"
699,804,1,699,"[1457, 2361, 4418]","[1, 1, 1]"
700,804,2,700,"[2361, 4418]","[1, 1]"
701,804,3,701,[4418],[1]
702,806,0,702,"[1517, 1520, 3083, 2293, 4851]","[1, 1, 1, 1, 1]"
703,806,1,703,"[1520, 3083, 2293, 4851]","[1, 1, 1, 1]"
704,806,2,704,"[3083, 2293, 4851]","[1, 1, 1]"
705,806,3,705,"[2293, 4851]","[1, 1]"
706,806,4,706,[4851],[1]
707,807,0,707,"[1440, 414, 2455, 1365]","[1, 1, 1, 1]"
708,807,1,708,"[414, 2455, 1365]","[1, 1, 1]"
709,807,2,709,"[2455, 1365]","[1, 1]"
710,807,3,710,[1365],[1]
711,808,0,711,"[737, 2893, 391, 639]","[1, 1, 1, 1]"
712,808,1,712,"[2893, 391, 639]","[1, 1, 1]"
713,808,2,713,"[391, 639]","[1, 1]"
714,808,3,714,[639],[1]
715,809,0,715,"[3381, 5263, 1314, 3568]","[0, 1, 1, 1]"
716,809,1,716,"[5263, 1314, 3568]","[1, 1, 1]"
717,809,2,717,"[1314, 3568]","[1, 1]"
718,809,3,718,[3568],[1]
719,810,0,719,"[3568, 5355, 2521, 1306, 4257]","[1, 0, 1, 1, 1]"
720,810,2,720,"[2521, 1306, 4257]","[1, 1, 1]"
721,810,3,721,"[1306, 4257]","[1, 1]"
722,810,4,722,[4257],[1]
723,811,0,723,"[1186, 4257, 324, 5617, 1525]","[1, 1, 1, 1, 1]"
724,811,1,724,"[4257, 324, 5617, 1525]","[1, 1, 1, 1]"
725,811,3,725,"[5617, 1525]","[1, 1]"
726,811,4,726,[1525],[1]
727,816,0,727,"[4770, 3370, 3998, 548, 6434]","[1, 1, 0, 1, 1]"
728,816,1,728,"[3370, 3998, 548, 6434]","[1, 0, 1, 1]"
729,816,2,729,"[3998, 548, 6434]","[0, 1, 1]"
730,816,3,730,"[548, 6434]","[1, 1]"
731,816,4,731,[6434],[1]
732,833,0,732,"[4770, 3998, 1577, 5287]","[1, 1, 0, 0]"
733,833,1,733,"[3998, 1577, 5287]","[1, 0, 0]"
734,833,2,734,"[1577, 5287]","[0, 0]"
735,833,3,735,[5287],[0]
736,854,0,736,"[4092, 4770, 3370, 877]","[1, 1, 1, 1]"
737,854,1,737,"[4770, 3370, 877]","[1, 1, 1]"
738,854,2,738,"[3370, 877]","[1, 1]"
739,854,3,739,[877],[1]
740,855,0,740,"[4770, 4836, 4204, 5599]","[1, 1, 0, 0]"
741,855,1,741,"[4836, 4204, 5599]","[1, 0, 0]"
742,855,2,742,"[4204, 5599]","[0, 0]"
743,856,0,743,"[4836, 4021, 4114, 3998]","[1, 1, 1, 1]"
744,856,1,744,"[4021, 4114, 3998]","[1, 1, 1]"
745,856,2,745,"[4114, 3998]","[1, 1]"
746,856,3,746,[3998],[1]
747,857,0,747,"[3174, 2687, 4021, 4836, 1924, 4770]","[0, 1, 1, 1, 1, 1]"
748,857,2,748,"[4021, 4836, 1924, 4770]","[1, 1, 1, 1]"
749,857,3,749,"[4836, 1924, 4770]","[1, 1, 1]"
750,857,4,750,"[1924, 4770]","[1, 1]"
751,857,5,751,[4770],[1]
752,858,0,752,"[3998, 4770, 592, 2737, 4836, 3700, 3557]","[1, 1, 1, 1, 1, 1, 1]"
753,858,1,753,"[4770, 592, 2737, 4836, 3700, 3557]","[1, 1, 1, 1, 1, 1]"
754,858,2,754,"[592, 2737, 4836, 3700, 3557]","[1, 1, 1, 1, 1]"
755,858,3,755,"[2737, 4836, 3700, 3557]","[1, 1, 1, 1]"
756,858,4,756,"[4836, 3700, 3557]","[1, 1, 1]"
757,858,5,757,"[3700, 3557]","[1, 1]"
758,860,0,758,"[1542, 6485, 1837, 1494, 5945]","[1, 1, 1, 0, 1]"
759,860,1,759,"[6485, 1837, 1494, 5945]","[1, 1, 0, 1]"
760,860,2,760,"[1837, 1494, 5945]","[1, 0, 1]"
761,860,3,761,"[1494, 5945]","[0, 1]"
762,860,4,762,[5945],[1]
763,861,0,763,"[4770, 3557, 1436, 3935]","[1, 0, 1, 0]"
764,861,1,764,"[3557, 1436, 3935]","[0, 1, 0]"
765,861,2,765,"[1436, 3935]","[1, 0]"
766,861,3,766,[3935],[0]
767,862,0,767,"[1149, 3740, 4836, 4021, 3227, 1924]","[0, 1, 1, 1, 1, 1]"
768,862,1,768,"[3740, 4836, 4021, 3227, 1924]","[1, 1, 1, 1, 1]"
769,862,2,769,"[4836, 4021, 3227, 1924]","[1, 1, 1, 1]"
770,862,3,770,"[4021, 3227, 1924]","[1, 1, 1]"
771,862,4,771,"[3227, 1924]","[1, 1]"
772,862,5,772,[1924],[1]
773,865,0,773,"[109, 6112, 3557, 685, 1154]","[1, 1, 1, 1, 1]"
774,865,1,774,"[6112, 3557, 685, 1154]","[1, 1, 1, 1]"
775,865,2,775,"[3557, 685, 1154]","[1, 1, 1]"
776,865,3,776,"[685, 1154]","[1, 1]"
777,865,4,777,[1154],[1]
778,869,0,778,"[3779, 2459, 3455, 2593, 4836, 1078]","[1, 1, 1, 1, 1, 1]"
779,869,1,779,"[2459, 3455, 2593, 4836, 1078]","[1, 1, 1, 1, 1]"
780,869,2,780,"[3455, 2593, 4836, 1078]","[1, 1, 1, 1]"
781,869,3,781,"[2593, 4836, 1078]","[1, 1, 1]"
782,870,0,782,"[4823, 5233, 2572, 4770]","[1, 1, 1, 1]"
783,870,1,783,"[5233, 2572, 4770]","[1, 1, 1]"
784,870,3,784,[4770],[1]
785,871,0,785,"[2724, 741, 3779, 3652, 707, 1616]","[1, 1, 1, 1, 0, 1]"
786,871,2,786,"[3779, 3652, 707, 1616]","[1, 1, 0, 1]"
787,871,3,787,"[3652, 707, 1616]","[1, 0, 1]"
788,871,4,788,"[707, 1616]","[0, 1]"
789,871,5,789,[1616],[1]
790,872,0,790,"[4203, 4851, 3825, 1178]","[1, 0, 1, 1]"
791,872,1,791,"[4851, 3825, 1178]","[0, 1, 1]"
792,872,2,792,"[3825, 1178]","[1, 1]"
793,874,0,793,"[5627, 3331, 1616, 4836]","[1, 1, 1, 0]"
794,874,2,794,"[1616, 4836]","[1, 0]"
795,874,3,795,[4836],[0]
796,875,0,796,"[5332, 5452, 3311, 1149, 4489]","[1, 1, 1, 1, 1]"
797,875,2,797,"[3311, 1149, 4489]","[1, 1, 1]"
798,875,3,798,"[1149, 4489]","[1, 1]"
799,875,4,799,[4489],[1]
800,879,0,800,"[2214, 6199, 1542, 4805, 473, 4239]","[1, 0, 1, 1, 0, 1]"
801,879,2,801,"[1542, 4805, 473, 4239]","[1, 1, 0, 1]"
802,879,3,802,"[4805, 473, 4239]","[1, 0, 1]"
803,879,4,803,"[473, 4239]","[0, 1]"
804,879,5,804,[4239],[1]
805,881,0,805,"[4021, 4444, 5002, 560]","[1, 0, 1, 1]"
806,881,2,806,"[5002, 560]","[1, 1]"
807,881,3,807,[560],[1]
808,883,0,808,"[2353, 6485, 4686, 1520, 3470, 4748, 5284]","[1, 1, 1, 0, 0, 1, 0]"
809,883,2,809,"[4686, 1520, 3470, 4748, 5284]","[1, 0, 0, 1, 0]"
810,886,0,810,"[3563, 62, 5977, 2882, 6061, 3362, 3992, 985, 300]","[1, 1, 1, 1, 1, 1, 0, 1, 1]"
811,886,2,811,"[5977, 2882, 6061, 3362, 3992, 985, 300]","[1, 1, 1, 1, 0, 1, 1]"
812,886,3,812,"[2882, 6061, 3362, 3992, 985, 300]","[1, 1, 1, 0, 1, 1]"
813,886,4,813,"[6061, 3362, 3992, 985, 300]","[1, 1, 0, 1, 1]"
814,886,5,814,"[3362, 3992, 985, 300]","[1, 0, 1, 1]"
815,886,6,815,"[3992, 985, 300]","[0, 1, 1]"
816,886,7,816,"[985, 300]","[1, 1]"
817,886,8,817,[300],[1]
818,888,0,818,"[5267, 6545, 5590, 316]","[1, 1, 1, 1]"
