data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_ReDOrId,rating
398,616,1,398,"[6044, 3150, 4293, 1639, 2285, 3967, 1690, 2223, 440, 1926]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 1]"
399,616,2,399,"[3150, 4293, 1639, 2285, 3967, 1690, 2223, 440, 1926]","[1, 0, 1, 0, 0, 0, 1, 0, 1]"
400,616,3,400,"[4293, 1639, 2285, 3967, 1690, 2223, 440, 1926]","[0, 1, 0, 0, 0, 1, 0, 1]"
401,616,4,401,"[1639, 2285, 3967, 1690, 2223, 440, 1926]","[1, 0, 0, 0, 1, 0, 1]"
402,616,5,402,"[2285, 3967, 1690, 2223, 440, 1926]","[0, 0, 0, 1, 0, 1]"
403,616,7,403,"[1690, 2223, 440, 1926]","[0, 1, 0, 1]"
404,616,8,404,"[2223, 440, 1926]","[1, 0, 1]"
405,616,9,405,"[440, 1926]","[0, 1]"
406,619,0,406,"[2416, 5833, 3965, 3463, 1890, 3874, 6231, 2979, 1533]","[1, 1, 1, 1, 1, 0, 1, 1, 1]"
407,619,2,407,"[3965, 3463, 1890, 3874, 6231, 2979, 1533]","[1, 1, 1, 0, 1, 1, 1]"
408,619,3,408,"[3463, 1890, 3874, 6231, 2979, 1533]","[1, 1, 0, 1, 1, 1]"
409,619,4,409,"[1890, 3874, 6231, 2979, 1533]","[1, 0, 1, 1, 1]"
410,619,6,410,"[6231, 2979, 1533]","[1, 1, 1]"
411,619,7,411,"[2979, 1533]","[1, 1]"
412,619,8,412,[1533],[1]
413,620,0,413,"[4310, 2404, 4442, 3746, 2401, 3463, 6307, 4864]","[1, 1, 1, 1, 1, 1, 0, 0]"
414,620,1,414,"[2404, 4442, 3746, 2401, 3463, 6307, 4864]","[1, 1, 1, 1, 1, 0, 0]"
415,620,3,415,"[3746, 2401, 3463, 6307, 4864]","[1, 1, 1, 0, 0]"
416,620,4,416,"[2401, 3463, 6307, 4864]","[1, 1, 0, 0]"
417,620,5,417,"[3463, 6307, 4864]","[1, 0, 0]"
418,620,6,418,"[6307, 4864]","[0, 0]"
419,620,7,419,[4864],[0]
420,622,0,420,"[3595, 39, 771, 371, 897, 5481, 6130]","[1, 1, 0, 1, 1, 1, 0]"
421,622,1,421,"[39, 771, 371, 897, 5481, 6130]","[1, 0, 1, 1, 1, 0]"
422,622,2,422,"[771, 371, 897, 5481, 6130]","[0, 1, 1, 1, 0]"
423,622,3,423,"[371, 897, 5481, 6130]","[1, 1, 1, 0]"
424,622,4,424,"[897, 5481, 6130]","[1, 1, 0]"
425,622,5,425,"[5481, 6130]","[1, 0]"
426,624,0,426,"[6291, 994, 5085, 4185, 2219, 1525, 2039]","[1, 1, 0, 1, 1, 1, 1]"
427,624,1,427,"[994, 5085, 4185, 2219, 1525, 2039]","[1, 0, 1, 1, 1, 1]"
428,624,2,428,"[5085, 4185, 2219, 1525, 2039]","[0, 1, 1, 1, 1]"
429,624,3,429,"[4185, 2219, 1525, 2039]","[1, 1, 1, 1]"
430,624,4,430,"[2219, 1525, 2039]","[1, 1, 1]"
431,624,5,431,"[1525, 2039]","[1, 1]"
432,624,6,432,[2039],[1]
433,625,0,433,"[631, 2610, 1415, 5603, 217, 2713, 3582, 3917, 109]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
434,625,2,434,"[1415, 5603, 217, 2713, 3582, 3917, 109]","[1, 1, 1, 1, 1, 1, 1]"
435,625,3,435,"[5603, 217, 2713, 3582, 3917, 109]","[1, 1, 1, 1, 1, 1]"
436,625,4,436,"[217, 2713, 3582, 3917, 109]","[1, 1, 1, 1, 1]"
437,625,5,437,"[2713, 3582, 3917, 109]","[1, 1, 1, 1]"
438,625,6,438,"[3582, 3917, 109]","[1, 1, 1]"
439,625,7,439,"[3917, 109]","[1, 1]"
440,625,8,440,[109],[1]
441,626,0,441,"[2416, 4376, 1820, 5389, 1142]","[1, 1, 1, 1, 1]"
442,626,1,442,"[4376, 1820, 5389, 1142]","[1, 1, 1, 1]"
443,626,2,443,"[1820, 5389, 1142]","[1, 1, 1]"
444,626,3,444,"[5389, 1142]","[1, 1]"
445,626,4,445,[1142],[1]
446,627,0,446,"[1430, 3746, 209, 3408, 5837, 4578, 688, 4802]","[0, 1, 1, 1, 1, 1, 1, 1]"
447,627,2,447,"[209, 3408, 5837, 4578, 688, 4802]","[1, 1, 1, 1, 1, 1]"
448,627,4,448,"[5837, 4578, 688, 4802]","[1, 1, 1, 1]"
449,627,5,449,"[4578, 688, 4802]","[1, 1, 1]"
450,627,6,450,"[688, 4802]","[1, 1]"
451,627,7,451,[4802],[1]
452,628,0,452,"[2285, 4619, 1284, 3153, 970]","[1, 1, 1, 1, 1]"
453,628,2,453,"[1284, 3153, 970]","[1, 1, 1]"
454,628,3,454,"[3153, 970]","[1, 1]"
455,628,4,455,[970],[1]
456,629,0,456,"[2890, 5483, 6094, 1162, 5620]","[1, 1, 1, 1, 1]"
457,629,2,457,"[6094, 1162, 5620]","[1, 1, 1]"
458,629,3,458,"[1162, 5620]","[1, 1]"
459,629,4,459,[5620],[1]
460,630,0,460,"[2115, 4568, 6312, 4360]","[1, 1, 1, 1]"
461,630,1,461,"[4568, 6312, 4360]","[1, 1, 1]"
462,630,2,462,"[6312, 4360]","[1, 1]"
463,630,3,463,[4360],[1]
464,632,0,464,"[1860, 6313, 152, 799, 5198, 4531, 524]","[1, 1, 1, 1, 1, 1, 1]"
465,632,1,465,"[6313, 152, 799, 5198, 4531, 524]","[1, 1, 1, 1, 1, 1]"
466,632,2,466,"[152, 799, 5198, 4531, 524]","[1, 1, 1, 1, 1]"
467,632,3,467,"[799, 5198, 4531, 524]","[1, 1, 1, 1]"
468,632,4,468,"[5198, 4531, 524]","[1, 1, 1]"
469,632,5,469,"[4531, 524]","[1, 1]"
470,632,6,470,[524],[1]
471,633,0,471,"[863, 4568, 2967, 5171]","[1, 1, 1, 1]"
472,633,1,472,"[4568, 2967, 5171]","[1, 1, 1]"
473,633,2,473,"[2967, 5171]","[1, 1]"
474,633,3,474,[5171],[1]
475,654,0,475,"[1008, 3502, 3395, 3965, 5483, 5139]","[1, 1, 1, 1, 1, 1]"
476,654,1,476,"[3502, 3395, 3965, 5483, 5139]","[1, 1, 1, 1, 1]"
477,654,2,477,"[3395, 3965, 5483, 5139]","[1, 1, 1, 1]"
478,654,3,478,"[3965, 5483, 5139]","[1, 1, 1]"
479,654,4,479,"[5483, 5139]","[1, 1]"
480,654,5,480,[5139],[1]
481,657,0,481,"[5139, 1058, 3395, 3965]","[1, 1, 1, 1]"
482,657,1,482,"[1058, 3395, 3965]","[1, 1, 1]"
483,657,2,483,"[3395, 3965]","[1, 1]"
484,657,3,484,[3965],[1]
485,659,0,485,"[159, 12, 2921, 6217, 5389]","[1, 1, 1, 1, 1]"
486,659,1,486,"[12, 2921, 6217, 5389]","[1, 1, 1, 1]"
487,659,2,487,"[2921, 6217, 5389]","[1, 1, 1]"
488,659,3,488,"[6217, 5389]","[1, 1]"
489,659,4,489,[5389],[1]
490,661,0,490,"[2651, 5540, 2605, 224]","[1, 1, 1, 1]"
491,661,1,491,"[5540, 2605, 224]","[1, 1, 1]"
492,661,2,492,"[2605, 224]","[1, 1]"
493,661,3,493,[224],[1]
494,663,0,494,"[5964, 1008, 3965, 3904, 4619]","[1, 1, 1, 1, 1]"
495,663,1,495,"[1008, 3965, 3904, 4619]","[1, 1, 1, 1]"
496,663,2,496,"[3965, 3904, 4619]","[1, 1, 1]"
497,663,3,497,"[3904, 4619]","[1, 1]"
498,663,4,498,[4619],[1]
499,664,0,499,"[1921, 3849, 2456, 505]","[1, 1, 1, 1]"
500,664,1,500,"[3849, 2456, 505]","[1, 1, 1]"
501,664,2,501,"[2456, 505]","[1, 1]"
502,664,3,502,[505],[1]
503,665,0,503,"[2456, 3677, 505, 3965]","[1, 0, 1, 0]"
504,665,1,504,"[3677, 505, 3965]","[0, 1, 0]"
505,665,2,505,"[505, 3965]","[1, 0]"
506,665,3,506,[3965],[0]
507,668,0,507,"[505, 3849, 5277, 1615]","[1, 1, 1, 1]"
508,668,1,508,"[3849, 5277, 1615]","[1, 1, 1]"
509,668,2,509,"[5277, 1615]","[1, 1]"
510,668,3,510,[1615],[1]
511,669,0,511,"[2261, 5309, 6290, 3849]","[1, 1, 1, 1]"
512,669,1,512,"[5309, 6290, 3849]","[1, 1, 1]"
513,669,2,513,"[6290, 3849]","[1, 1]"
514,669,3,514,[3849],[1]
515,671,0,515,"[2261, 5151, 4046, 308]","[1, 1, 1, 1]"
516,671,1,516,"[5151, 4046, 308]","[1, 1, 1]"
517,671,2,517,"[4046, 308]","[1, 1]"
518,671,3,518,[308],[1]
519,672,0,519,"[5151, 250, 4547, 5954, 4606]","[1, 1, 0, 0, 0]"
520,672,1,520,"[250, 4547, 5954, 4606]","[1, 0, 0, 0]"
521,672,2,521,"[4547, 5954, 4606]","[0, 0, 0]"
522,674,0,522,"[6187, 2115, 5350, 4568, 6035]","[1, 1, 1, 1, 1]"
523,674,1,523,"[2115, 5350, 4568, 6035]","[1, 1, 1, 1]"
524,674,2,524,"[5350, 4568, 6035]","[1, 1, 1]"
525,674,3,525,"[4568, 6035]","[1, 1]"
526,674,4,526,[6035],[1]
527,681,0,527,"[2967, 3965, 2921, 4619]","[1, 1, 1, 1]"
528,681,1,528,"[3965, 2921, 4619]","[1, 1, 1]"
529,681,2,529,"[2921, 4619]","[1, 1]"
530,681,3,530,[4619],[1]
531,710,0,531,"[3965, 5964, 5266, 4619, 3472, 2921, 5389]","[1, 1, 1, 1, 1, 1, 1]"
532,710,1,532,"[5964, 5266, 4619, 3472, 2921, 5389]","[1, 1, 1, 1, 1, 1]"
533,710,2,533,"[5266, 4619, 3472, 2921, 5389]","[1, 1, 1, 1, 1]"
534,710,3,534,"[4619, 3472, 2921, 5389]","[1, 1, 1, 1]"
535,710,4,535,"[3472, 2921, 5389]","[1, 1, 1]"
536,710,5,536,"[2921, 5389]","[1, 1]"
537,710,6,537,[5389],[1]
538,718,0,538,"[2261, 1484, 6078, 3849]","[1, 1, 1, 1]"
539,718,1,539,"[1484, 6078, 3849]","[1, 1, 1]"
540,718,2,540,"[6078, 3849]","[1, 1]"
541,718,3,541,[3849],[1]
542,722,0,542,"[2115, 4568, 3034, 45, 5049]","[1, 1, 1, 1, 1]"
543,722,1,543,"[4568, 3034, 45, 5049]","[1, 1, 1, 1]"
544,722,2,544,"[3034, 45, 5049]","[1, 1, 1]"
545,722,3,545,"[45, 5049]","[1, 1]"
546,722,4,546,[5049],[1]
547,734,0,547,"[2285, 3677, 2115, 4619, 6307]","[0, 1, 1, 1, 1]"
548,734,1,548,"[3677, 2115, 4619, 6307]","[1, 1, 1, 1]"
549,734,2,549,"[2115, 4619, 6307]","[1, 1, 1]"
550,734,3,550,"[4619, 6307]","[1, 1]"
551,734,4,551,[6307],[1]
552,735,0,552,"[2115, 3087, 863, 5334]","[1, 1, 1, 1]"
553,735,1,553,"[3087, 863, 5334]","[1, 1, 1]"
554,735,2,554,"[863, 5334]","[1, 1]"
555,735,3,555,[5334],[1]
556,736,0,556,"[738, 3087, 6042, 863]","[1, 1, 1, 1]"
557,736,1,557,"[3087, 6042, 863]","[1, 1, 1]"
558,736,2,558,"[6042, 863]","[1, 1]"
559,736,3,559,[863],[1]
560,737,0,560,"[6307, 4619, 3677, 1895, 5579]","[1, 1, 1, 1, 1]"
561,737,1,561,"[4619, 3677, 1895, 5579]","[1, 1, 1, 1]"
562,737,2,562,"[3677, 1895, 5579]","[1, 1, 1]"
563,737,3,563,"[1895, 5579]","[1, 1]"
564,737,4,564,[5579],[1]
565,738,0,565,"[2634, 766, 3555, 4067, 2890, 2985]","[1, 1, 1, 1, 1, 1]"
566,738,1,566,"[766, 3555, 4067, 2890, 2985]","[1, 1, 1, 1, 1]"
567,738,2,567,"[3555, 4067, 2890, 2985]","[1, 1, 1, 1]"
568,738,3,568,"[4067, 2890, 2985]","[1, 1, 1]"
569,738,4,569,"[2890, 2985]","[1, 1]"
570,742,0,570,"[3087, 863, 6307, 4606]","[1, 1, 1, 1]"
571,742,1,571,"[863, 6307, 4606]","[1, 1, 1]"
572,742,2,572,"[6307, 4606]","[1, 1]"
573,742,3,573,[4606],[1]
574,762,0,574,"[5467, 1951, 4857, 6282]","[1, 1, 1, 1]"
575,762,1,575,"[1951, 4857, 6282]","[1, 1, 1]"
576,762,2,576,"[4857, 6282]","[1, 1]"
577,762,3,577,[6282],[1]
578,763,0,578,"[5090, 2974, 1489, 2091]","[1, 1, 1, 1]"
579,763,1,579,"[2974, 1489, 2091]","[1, 1, 1]"
580,763,2,580,"[1489, 2091]","[1, 1]"
581,763,3,581,[2091],[1]
582,764,0,582,"[3056, 353, 6267, 1620]","[1, 1, 1, 1]"
583,764,1,583,"[353, 6267, 1620]","[1, 1, 1]"
584,764,2,584,"[6267, 1620]","[1, 1]"
585,764,3,585,[1620],[1]
586,766,0,586,"[5483, 6265, 3331, 3027]","[1, 1, 1, 1]"
587,766,2,587,"[3331, 3027]","[1, 1]"
588,766,3,588,[3027],[1]
589,767,0,589,"[6314, 663, 6239, 708]","[1, 1, 1, 1]"
590,767,1,590,"[663, 6239, 708]","[1, 1, 1]"
591,767,2,591,"[6239, 708]","[1, 1]"
592,767,3,592,[708],[1]
593,768,0,593,"[3343, 4232, 1240, 5389, 3773, 3262]","[1, 1, 0, 0, 0, 1]"
594,768,1,594,"[4232, 1240, 5389, 3773, 3262]","[1, 0, 0, 0, 1]"
595,768,2,595,"[1240, 5389, 3773, 3262]","[0, 0, 0, 1]"
596,768,3,596,"[5389, 3773, 3262]","[0, 0, 1]"
597,768,4,597,"[3773, 3262]","[0, 1]"
598,768,5,598,[3262],[1]
599,769,0,599,"[4232, 5508, 1240, 1499, 78]","[1, 1, 0, 0, 1]"
600,769,1,600,"[5508, 1240, 1499, 78]","[1, 0, 0, 1]"
601,769,2,601,"[1240, 1499, 78]","[0, 0, 1]"
602,769,3,602,"[1499, 78]","[0, 1]"
603,769,4,603,[78],[1]
604,770,1,604,"[513, 6243, 5467]","[1, 1, 0]"
605,770,2,605,"[6243, 5467]","[1, 0]"
606,770,3,606,[5467],[0]
607,776,0,607,"[5849, 941, 708, 947]","[0, 1, 1, 1]"
608,776,1,608,"[941, 708, 947]","[1, 1, 1]"
609,776,2,609,"[708, 947]","[1, 1]"
610,776,3,610,[947],[1]
611,777,0,611,"[1081, 1244, 4909, 4949, 976]","[1, 1, 1, 1, 1]"
612,777,1,612,"[1244, 4909, 4949, 976]","[1, 1, 1, 1]"
613,777,2,613,"[4909, 4949, 976]","[1, 1, 1]"
614,777,3,614,"[4949, 976]","[1, 1]"
615,777,4,615,[976],[1]
616,778,0,616,"[2285, 5519, 3582, 1802, 4849]","[1, 1, 1, 1, 1]"
617,778,2,617,"[3582, 1802, 4849]","[1, 1, 1]"
618,778,3,618,"[1802, 4849]","[1, 1]"
619,779,0,619,"[868, 2967, 4616, 2372]","[1, 0, 1, 1]"
620,779,2,620,"[4616, 2372]","[1, 1]"
621,779,3,621,[2372],[1]
622,780,0,622,"[4391, 4849, 1802, 2730, 1056]","[1, 1, 1, 1, 1]"
623,780,2,623,"[1802, 2730, 1056]","[1, 1, 1]"
624,780,3,624,"[2730, 1056]","[1, 1]"
625,780,4,625,[1056],[1]
626,781,0,626,"[4606, 3849, 5309, 5389]","[1, 1, 1, 1]"
627,781,1,627,"[3849, 5309, 5389]","[1, 1, 1]"
628,781,2,628,"[5309, 5389]","[1, 1]"
629,781,3,629,[5389],[1]
630,782,0,630,"[3965, 5309, 3849, 1534]","[0, 0, 1, 1]"
631,782,1,631,"[5309, 3849, 1534]","[0, 1, 1]"
632,782,2,632,"[3849, 1534]","[1, 1]"
633,782,3,633,[1534],[1]
634,783,0,634,"[2261, 3849, 3087, 863]","[1, 1, 1, 1]"
635,783,1,635,"[3849, 3087, 863]","[1, 1, 1]"
636,783,2,636,"[3087, 863]","[1, 1]"
637,783,3,637,[863],[1]
638,784,0,638,"[1764, 645, 3018, 4343]","[1, 1, 1, 1]"
639,784,1,639,"[645, 3018, 4343]","[1, 1, 1]"
640,784,2,640,"[3018, 4343]","[1, 1]"
641,785,0,641,"[2261, 5350, 3849, 5963]","[1, 1, 1, 1]"
642,785,1,642,"[5350, 3849, 5963]","[1, 1, 1]"
643,785,2,643,"[3849, 5963]","[1, 1]"
644,785,3,644,[5963],[1]
645,786,0,645,"[303, 5158, 5757, 2091]","[0, 1, 1, 1]"
646,786,1,646,"[5158, 5757, 2091]","[1, 1, 1]"
647,786,2,647,"[5757, 2091]","[1, 1]"
648,786,3,648,[2091],[1]
649,787,0,649,"[1191, 4568, 1757, 4021]","[1, 1, 1, 1]"
650,787,1,650,"[4568, 1757, 4021]","[1, 1, 1]"
651,787,2,651,"[1757, 4021]","[1, 1]"
652,787,3,652,[4021],[1]
653,788,0,653,"[2261, 3849, 5007, 5647]","[1, 1, 1, 1]"
654,788,1,654,"[3849, 5007, 5647]","[1, 1, 1]"
655,788,2,655,"[5007, 5647]","[1, 1]"
656,788,3,656,[5647],[1]
657,790,0,657,"[2285, 5350, 4619, 450, 4763]","[1, 1, 1, 1, 1]"
658,790,1,658,"[5350, 4619, 450, 4763]","[1, 1, 1, 1]"
659,790,2,659,"[4619, 450, 4763]","[1, 1, 1]"
660,790,3,660,"[450, 4763]","[1, 1]"
661,790,4,661,[4763],[1]
662,791,0,662,"[2261, 4867, 2647, 2029]","[1, 1, 1, 1]"
663,791,1,663,"[4867, 2647, 2029]","[1, 1, 1]"
664,791,2,664,"[2647, 2029]","[1, 1]"
665,791,3,665,[2029],[1]
666,793,0,666,"[3849, 5647, 5350, 4031]","[1, 1, 1, 1]"
667,793,2,667,"[5350, 4031]","[1, 1]"
668,793,3,668,[4031],[1]
669,794,0,669,"[4800, 5350, 3740, 3138, 3513]","[1, 1, 1, 1, 1]"
670,794,2,670,"[3740, 3138, 3513]","[1, 1, 1]"
671,794,3,671,"[3138, 3513]","[1, 1]"
672,794,4,672,[3513],[1]
673,795,0,673,"[663, 3439, 2223, 5849]","[1, 1, 1, 0]"
674,795,1,674,"[3439, 2223, 5849]","[1, 1, 0]"
675,795,2,675,"[2223, 5849]","[1, 0]"
676,795,3,676,[5849],[0]
677,796,0,677,"[5350, 2285, 5867, 5483, 4828]","[1, 1, 1, 1, 1]"
678,796,1,678,"[2285, 5867, 5483, 4828]","[1, 1, 1, 1]"
679,796,2,679,"[5867, 5483, 4828]","[1, 1, 1]"
680,796,3,680,"[5483, 4828]","[1, 1]"
681,796,4,681,[4828],[1]
682,797,0,682,"[4253, 1764, 6228, 4382]","[1, 1, 1, 1]"
683,797,1,683,"[1764, 6228, 4382]","[1, 1, 1]"
684,797,3,684,[4382],[1]
685,798,0,685,"[5467, 5350, 3904, 5389, 3773]","[1, 1, 1, 1, 1]"
686,798,1,686,"[5350, 3904, 5389, 3773]","[1, 1, 1, 1]"
687,798,2,687,"[3904, 5389, 3773]","[1, 1, 1]"
688,798,3,688,"[5389, 3773]","[1, 1]"
689,798,4,689,[3773],[1]
690,799,0,690,"[6314, 6315, 5867, 5467]","[1, 1, 1, 1]"
691,799,1,691,"[6315, 5867, 5467]","[1, 1, 1]"
692,799,2,692,"[5867, 5467]","[1, 1]"
693,799,3,693,[5467],[1]
694,803,0,694,"[3087, 2277, 3217, 4073]","[1, 1, 1, 1]"
695,803,1,695,"[2277, 3217, 4073]","[1, 1, 1]"
696,803,2,696,"[3217, 4073]","[1, 1]"
697,803,3,697,[4073],[1]
698,804,0,698,"[1454, 1512, 3266, 2175]","[1, 1, 1, 1]"
699,804,1,699,"[1512, 3266, 2175]","[1, 1, 1]"
700,804,2,700,"[3266, 2175]","[1, 1]"
701,804,3,701,[2175],[1]
702,806,0,702,"[6314, 6315, 5049, 3248, 2285]","[1, 1, 1, 1, 1]"
703,806,1,703,"[6315, 5049, 3248, 2285]","[1, 1, 1, 1]"
704,806,2,704,"[5049, 3248, 2285]","[1, 1, 1]"
705,806,3,705,"[3248, 2285]","[1, 1]"
706,806,4,706,[2285],[1]
707,807,0,707,"[3062, 2809, 112, 4641]","[1, 1, 1, 1]"
708,807,1,708,"[2809, 112, 4641]","[1, 1, 1]"
709,807,2,709,"[112, 4641]","[1, 1]"
710,807,3,710,[4641],[1]
711,808,0,711,"[1321, 5520, 2805, 2865]","[1, 1, 1, 1]"
712,808,1,712,"[5520, 2805, 2865]","[1, 1, 1]"
713,808,2,713,"[2805, 2865]","[1, 1]"
714,808,3,714,[2865],[1]
715,809,0,715,"[1930, 4504, 6265, 399]","[0, 1, 1, 1]"
716,809,1,716,"[4504, 6265, 399]","[1, 1, 1]"
717,809,2,717,"[6265, 399]","[1, 1]"
718,809,3,718,[399],[1]
719,810,0,719,"[399, 828, 131, 3024, 2130]","[1, 0, 1, 1, 1]"
720,810,2,720,"[131, 3024, 2130]","[1, 1, 1]"
721,810,3,721,"[3024, 2130]","[1, 1]"
722,810,4,722,[2130],[1]
723,811,0,723,"[2988, 2130, 6015, 4065, 6316]","[1, 1, 1, 1, 1]"
724,811,1,724,"[2130, 6015, 4065, 6316]","[1, 1, 1, 1]"
725,811,3,725,"[4065, 6316]","[1, 1]"
726,811,4,726,[6316],[1]
727,816,0,727,"[2261, 349, 5309, 6078, 2679]","[1, 1, 0, 1, 1]"
728,816,1,728,"[349, 5309, 6078, 2679]","[1, 0, 1, 1]"
729,816,2,729,"[5309, 6078, 2679]","[0, 1, 1]"
730,816,3,730,"[6078, 2679]","[1, 1]"
731,816,4,731,[2679],[1]
732,833,0,732,"[2261, 5309, 1534, 5610]","[1, 1, 0, 0]"
733,833,1,733,"[5309, 1534, 5610]","[1, 0, 0]"
734,833,2,734,"[1534, 5610]","[0, 0]"
735,833,3,735,[5610],[0]
736,854,0,736,"[4726, 2261, 349, 4509]","[1, 1, 1, 1]"
737,854,1,737,"[2261, 349, 4509]","[1, 1, 1]"
738,854,2,738,"[349, 4509]","[1, 1]"
739,854,3,739,[4509],[1]
740,855,0,740,"[2261, 3849, 2116, 5690]","[1, 1, 0, 0]"
741,855,1,741,"[3849, 2116, 5690]","[1, 0, 0]"
742,855,2,742,"[2116, 5690]","[0, 0]"
743,856,0,743,"[3849, 505, 2098, 5309]","[1, 1, 1, 1]"
744,856,1,744,"[505, 2098, 5309]","[1, 1, 1]"
745,856,2,745,"[2098, 5309]","[1, 1]"
746,856,3,746,[5309],[1]
747,857,0,747,"[304, 4939, 505, 3849, 3149, 2261]","[0, 1, 1, 1, 1, 1]"
748,857,2,748,"[505, 3849, 3149, 2261]","[1, 1, 1, 1]"
749,857,3,749,"[3849, 3149, 2261]","[1, 1, 1]"
750,857,4,750,"[3149, 2261]","[1, 1]"
751,857,5,751,[2261],[1]
752,858,0,752,"[5309, 2261, 6089, 4955, 3849, 433, 3543]","[1, 1, 1, 1, 1, 1, 1]"
753,858,1,753,"[2261, 6089, 4955, 3849, 433, 3543]","[1, 1, 1, 1, 1, 1]"
754,858,2,754,"[6089, 4955, 3849, 433, 3543]","[1, 1, 1, 1, 1]"
755,858,3,755,"[4955, 3849, 433, 3543]","[1, 1, 1, 1]"
756,858,4,756,"[3849, 433, 3543]","[1, 1, 1]"
757,858,5,757,"[433, 3543]","[1, 1]"
758,860,0,758,"[3087, 2693, 3138, 6307, 5779]","[1, 1, 1, 0, 1]"
759,860,1,759,"[2693, 3138, 6307, 5779]","[1, 1, 0, 1]"
760,860,2,760,"[3138, 6307, 5779]","[1, 0, 1]"
761,860,3,761,"[6307, 5779]","[0, 1]"
762,860,4,762,[5779],[1]
763,861,0,763,"[2261, 3543, 6290, 489]","[1, 0, 1, 0]"
764,861,1,764,"[3543, 6290, 489]","[0, 1, 0]"
765,861,2,765,"[6290, 489]","[1, 0]"
766,861,3,766,[489],[0]
767,862,0,767,"[1430, 3586, 3849, 505, 315, 3149]","[0, 1, 1, 1, 1, 1]"
768,862,1,768,"[3586, 3849, 505, 315, 3149]","[1, 1, 1, 1, 1]"
769,862,2,769,"[3849, 505, 315, 3149]","[1, 1, 1, 1]"
770,862,3,770,"[505, 315, 3149]","[1, 1, 1]"
771,862,4,771,"[315, 3149]","[1, 1]"
772,862,5,772,[3149],[1]
773,865,0,773,"[1856, 5827, 3543, 4460, 1433]","[1, 1, 1, 1, 1]"
774,865,1,774,"[5827, 3543, 4460, 1433]","[1, 1, 1, 1]"
775,865,2,775,"[3543, 4460, 1433]","[1, 1, 1]"
776,865,3,776,"[4460, 1433]","[1, 1]"
777,865,4,777,[1433],[1]
778,869,0,778,"[450, 3292, 5156, 152, 3849, 6215]","[1, 1, 1, 1, 1, 1]"
779,869,1,779,"[3292, 5156, 152, 3849, 6215]","[1, 1, 1, 1, 1]"
780,869,2,780,"[5156, 152, 3849, 6215]","[1, 1, 1, 1]"
781,869,3,781,"[152, 3849, 6215]","[1, 1, 1]"
782,870,0,782,"[2277, 802, 4909, 2261]","[1, 1, 1, 1]"
783,870,1,783,"[802, 4909, 2261]","[1, 1, 1]"
784,870,3,784,[2261],[1]
785,871,0,785,"[1772, 4473, 450, 5209, 5964, 4702]","[1, 1, 1, 1, 0, 1]"
786,871,2,786,"[450, 5209, 5964, 4702]","[1, 1, 0, 1]"
787,871,3,787,"[5209, 5964, 4702]","[1, 0, 1]"
788,871,4,788,"[5964, 4702]","[0, 1]"
789,871,5,789,[4702],[1]
790,872,0,790,"[2115, 2285, 2037, 4616]","[1, 0, 1, 1]"
791,872,1,791,"[2285, 2037, 4616]","[0, 1, 1]"
792,872,2,792,"[2037, 4616]","[1, 1]"
793,874,0,793,"[4069, 5122, 4702, 3849]","[1, 1, 1, 0]"
794,874,2,794,"[4702, 3849]","[1, 0]"
795,874,3,795,[3849],[0]
796,875,0,796,"[2404, 2439, 5118, 1430, 783]","[1, 1, 1, 1, 1]"
797,875,2,797,"[5118, 1430, 783]","[1, 1, 1]"
798,875,3,798,"[1430, 783]","[1, 1]"
799,875,4,799,[783],[1]
800,879,0,800,"[3230, 5849, 3087, 3840, 1252, 561]","[1, 0, 1, 1, 0, 1]"
801,879,2,801,"[3087, 3840, 1252, 561]","[1, 1, 0, 1]"
802,879,3,802,"[3840, 1252, 561]","[1, 0, 1]"
803,879,4,803,"[1252, 561]","[0, 1]"
804,879,5,804,[561],[1]
805,881,0,805,"[505, 2088, 2324, 4430]","[1, 0, 1, 1]"
806,881,2,806,"[2324, 4430]","[1, 1]"
807,881,3,807,[4430],[1]
808,883,0,808,"[78, 2693, 5467, 6315, 1951, 5483, 3970]","[1, 1, 1, 0, 0, 1, 0]"
809,883,2,809,"[5467, 6315, 1951, 5483, 3970]","[1, 0, 0, 1, 0]"
810,886,0,810,"[398, 1142, 2570, 232, 4168, 5131, 501, 4542, 1206]","[1, 1, 1, 1, 1, 1, 0, 1, 1]"
811,886,2,811,"[2570, 232, 4168, 5131, 501, 4542, 1206]","[1, 1, 1, 1, 0, 1, 1]"
812,886,3,812,"[232, 4168, 5131, 501, 4542, 1206]","[1, 1, 1, 0, 1, 1]"
813,886,4,813,"[4168, 5131, 501, 4542, 1206]","[1, 1, 0, 1, 1]"
814,886,5,814,"[5131, 501, 4542, 1206]","[1, 0, 1, 1]"
815,886,6,815,"[501, 4542, 1206]","[0, 1, 1]"
816,886,7,816,"[4542, 1206]","[1, 1]"
817,886,8,817,[1206],[1]
818,888,0,818,"[5605, 5927, 877, 2782]","[1, 1, 1, 1]"
819,888,1,819,"[5927, 877, 2782]","[1, 1, 1]"
820,888,2,820,"[877, 2782]","[1, 1]"
821,888,3,821,[2782],[1]
822,889,0,822,"[6314, 5467, 6315, 1951]","[1, 1, 1, 1]"
823,889,1,823,"[5467, 6315, 1951]","[1, 1, 1]"
